"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0AG90","2020-03-17 00:00:00","25.000","116.000","1.700","19.400","0.470","1017.900","","0.000","8.200","139.000","","24.000","","14.500",""
"C0R570","2020-03-17 00:00:00","37.000","87.000","0.600","20.800","0.730","1015.100","","0.000","-99.000","-99.000","-99.000","25.900","","16.500",""
"C0O900","2020-03-17 00:00:00","9.000","0.000","0.100","18.100","0.990","1019.800","","0.000","-99.000","-99.000","-99.000","25.700","","15.100",""
"C0AD00","2020-03-17 00:00:00","86.000","205.000","0.900","18.800","0.580","1010.300","","0.000","-99.000","-99.000","-99.000","22.200","","14.000",""
"C0V700","2020-03-17 00:00:00","24.000","45.000","0.500","21.700","0.610","1017.100","","0.000","-99.000","-99.000","-99.000","24.600","","19.000",""
"C0AH00","2020-03-17 00:00:00","38.000","0.000","0.100","17.100","0.590","1016.200","","0.000","-99.000","-99.000","-99.000","22.500","","11.800",""
"C0X080","2020-03-17 00:00:00","2.000","0.000","0.000","16.400","0.850","1020.400","","0.000","-99.000","-99.000","-99.000","26.500","","12.800",""
"C0G910","2020-03-17 00:00:00","42.000","264.000","0.600","19.000","0.560","1016.600","","0.000","-99.000","-99.000","-99.000","24.300","","15.400",""
"C0I480","2020-03-17 00:00:00","2165.000","0.000","0.000","8.000","0.560","792.000","","0.000","-99.000","-99.000","-99.000","13.800","","1.000",""
"C0A860","2020-03-17 00:00:00","362.000","223.000","2.100","14.800","1.000","978.800","","0.000","-99.000","-99.000","-99.000","20.800","","9.900",""
"C0U940","2020-03-17 00:00:00","25.000","259.000","1.700","14.800","0.700","1020.600","","0.000","-99.000","-99.000","-99.000","22.800","","12.300",""
"C0S970","2020-03-17 00:00:00","19.000","314.000","1.100","17.700","0.670","1020.000","","0.000","-99.000","-99.000","-99.000","21.700","","16.100",""
"C0V260","2020-03-17 00:00:00","126.000","55.000","0.900","18.800","0.810","1006.100","","0.000","-99.000","-99.000","-99.000","27.400","","15.000",""
"C0H990","2020-03-17 00:00:00","3076.000","189.000","2.700","3.700","0.720","708.000","","0.000","-99.000","-99.000","-99.000","9.200","","0.100",""
"C0F9K0","2020-03-17 00:00:00","30.000","170.000","1.400","19.400","0.620","1015.700","","0.000","-99.000","-99.000","-99.000","22.900","","14.300",""
"C0AH90","2020-03-17 00:00:00","660.000","0.000","0.000","7.600","0.990","949.800","","0.000","-99.000","-99.000","-99.000","17.900","","3.900",""
"C0W150","2020-03-17 00:00:00","42.000","53.000","2.100","18.100","0.620","1017.800","","0.000","-99.000","-99.000","-99.000","22.200","","15.300",""
"C0F000","2020-03-17 00:00:00","273.000","0.000","0.000","16.600","0.690","986.600","","0.000","-99.000","-99.000","-99.000","23.100","","13.200",""
"C0K410","2020-03-17 00:00:00","20.000","208.000","0.700","19.400","0.690","1017.300","","0.000","-99.000","-99.000","-99.000","24.600","","15.500",""
"C0R140","2020-03-17 00:00:00","740.000","158.000","0.400","14.900","0.960","939.100","","0.000","-99.000","-99.000","-99.000","21.400","","11.300",""
"C0V800","2020-03-17 00:00:00","256.000","306.000","0.400","18.900","0.810","989.700","","0.000","-99.000","-99.000","-99.000","25.800","","16.700",""
"C0S830","2020-03-17 00:00:00","288.000","306.000","0.800","16.000","0.670","991.100","","0.000","-99.000","-99.000","-99.000","18.000","","15.700",""
"C0S920","2020-03-17 00:00:00","98.000","309.000","0.300","16.400","0.810","1006.600","","0.000","-99.000","-99.000","-99.000","21.600","","14.000",""
"C0V640","2020-03-17 00:00:00","35.000","68.000","1.400","19.800","0.770","1016.500","","0.000","-99.000","-99.000","-99.000","23.900","","15.900",""
"C0AH80","2020-03-17 00:00:00","68.000","95.000","4.500","19.100","0.490","1011.900","","0.000","-99.000","-99.000","-99.000","22.300","","11.000",""
"C0K250","2020-03-17 00:00:00","12.000","243.000","0.800","17.000","0.830","1019.300","","0.000","-99.000","-99.000","-99.000","26.000","","12.200",""
"C0R840","2020-03-17 00:00:00","536.000","44.000","5.400","13.600","-99.000","960.200","","0.000","-99.000","-99.000","-99.000","17.800","","12.500",""
"C0I410","2020-03-17 00:00:00","180.000","0.000","0.000","17.300","0.730","999.300","","0.000","-99.000","-99.000","-99.000","25.400","","14.400",""
"C0M410","2020-03-17 00:00:00","245.000","358.000","1.200","16.500","0.830","988.800","","0.000","-99.000","-99.000","-99.000","27.300","","14.400",""
"C0F9Z0","2020-03-17 00:00:00","3193.000","360.000","5.500","5.200","0.860","697.800","","9.000","16.800","360.000","","10.300","","3.400",""
"C0G810","2020-03-17 00:00:00","26.000","0.000","0.000","19.300","0.700","1017.300","","0.000","-99.000","-99.000","-99.000","25.700","","15.300",""
"C0U650","2020-03-17 00:00:00","442.000","307.000","0.700","13.800","0.640","970.700","","0.000","-99.000","-99.000","-99.000","20.000","","11.200",""
"C0D660","2020-03-17 00:00:00","65.000","122.000","1.100","18.900","0.630","1012.400","","0.000","-99.000","-99.000","-99.000","25.400","","14.100",""
"C0E540","2020-03-17 00:00:00","32.000","170.000","0.800","15.800","0.780","1016.800","","0.000","-99.000","-99.000","-99.000","25.500","","9.700",""
"C0W170","2020-03-17 00:00:00","42.000","15.000","4.800","13.500","0.920","1017.000","","0.000","-99.000","-99.000","-99.000","16.600","","12.600",""
"C0Z150","2020-03-17 00:00:00","27.000","225.000","2.900","14.900","0.860","1020.600","","0.000","-99.000","-99.000","-99.000","20.500","","14.900",""
"C0S840","2020-03-17 00:00:00","22.000","276.000","2.600","15.600","0.840","1021.600","","0.000","-99.000","-99.000","-99.000","21.500","","14.600",""
"C0H9A0","2020-03-17 00:00:00","1595.000","277.000","1.100","9.300","0.980","850.000","","0.500","-99.000","-99.000","-99.000","17.700","","5.300",""
"C0Z300","2020-03-17 00:00:00","182.000","161.000","0.800","13.700","0.990","1003.500","","0.000","-99.000","-99.000","-99.000","18.300","","13.700",""
"C0G730","2020-03-17 00:00:00","27.000","0.000","0.000","18.700","0.820","1018.300","","0.000","-99.000","-99.000","-99.000","23.600","","14.600",""
"C0V730","2020-03-17 00:00:00","33.000","0.000","0.000","21.000","0.650","1017.500","","0.000","-99.000","-99.000","-99.000","26.100","","17.300",""
"C0SA00","2020-03-17 00:00:00","466.000","329.000","1.200","14.000","0.840","969.000","","0.000","-99.000","-99.000","-99.000","19.700","","11.900",""
"C0S900","2020-03-17 00:00:00","27.000","102.000","0.800","18.700","0.660","1020.200","","0.000","-99.000","-99.000","-99.000","22.200","","18.700",""
"C0X240","2020-03-17 00:00:00","394.000","175.000","0.900","15.100","0.870","976.200","","0.000","-99.000","-99.000","-99.000","22.900","","13.000",""
"C0I090","2020-03-17 00:00:00","910.000","187.000","0.400","12.700","0.960","918.600","","0.000","-99.000","-99.000","-99.000","19.400","","11.300",""
"C0I490","2020-03-17 00:00:00","1601.000","136.000","0.800","9.700","0.980","846.100","","0.000","-99.000","-99.000","-99.000","18.800","","6.000",""
"C0Z050","2020-03-17 00:00:00","830.000","292.000","0.400","10.900","0.870","930.300","","0.000","-99.000","-99.000","-99.000","13.600","","9.900",""
"C0X150","2020-03-17 00:00:00","18.000","0.000","0.000","20.500","0.690","1020.100","","0.000","-99.000","-99.000","-99.000","25.300","","16.600",""
"C0R690","2020-03-17 00:00:00","248.000","22.000","1.400","16.800","0.760","992.200","","0.000","-99.000","-99.000","-99.000","21.600","","14.500",""
"C0U720","2020-03-17 00:00:00","1260.000","203.000","0.400","8.500","1.000","892.600","","0.000","-99.000","-99.000","-99.000","15.000","","6.000",""
"C0W140","2020-03-17 00:00:00","21.000","31.000","1.800","17.700","0.560","1020.500","","0.000","-99.000","-99.000","-99.000","20.900","","13.700",""
"C0G660","2020-03-17 00:00:00","27.000","0.000","0.000","17.900","0.810","1018.900","","0.000","-99.000","-99.000","-99.000","25.900","","14.500",""
"C0E750","2020-03-17 00:00:00","62.000","182.000","1.100","19.400","0.560","1012.700","","0.000","-99.000","-99.000","-99.000","24.500","","12.200",""
"C0U520","2020-03-17 00:00:00","517.000","226.000","0.900","11.600","0.970","965.600","","0.000","-99.000","-99.000","-99.000","20.400","","8.600",""
"C0T9G0","2020-03-17 00:00:00","605.000","0.000","0.000","13.300","0.720","955.400","","0.000","-99.000","-99.000","-99.000","15.200","","12.500",""
"C0S700","2020-03-17 00:00:00","507.000","254.000","0.400","13.100","0.810","965.500","","0.000","-99.000","-99.000","-99.000","19.000","","11.300",""
"C0Z310","2020-03-17 00:00:00","59.000","360.000","2.100","17.100","0.660","1016.700","","0.000","-99.000","-99.000","-99.000","20.000","","15.100",""
"C0E610","2020-03-17 00:00:00","850.000","221.000","0.300","13.600","0.780","925.500","","0.500","-99.000","-99.000","-99.000","20.500","","12.600",""
"C0R280","2020-03-17 00:00:00","242.000","62.000","1.500","16.200","0.780","993.900","","0.000","-99.000","-99.000","-99.000","20.600","","14.900",""
"C0V450","2020-03-17 00:00:00","51.000","0.000","0.000","17.300","0.990","1014.500","","0.000","-99.000","-99.000","-99.000","25.300","","15.700",""
"C0M720","2020-03-17 00:00:00","225.000","106.000","0.700","18.100","0.730","994.400","","0.000","-99.000","-99.000","-99.000","24.200","","15.500",""
"C0AD10","2020-03-17 00:00:00","27.000","140.000","3.300","19.800","0.420","1016.500","","0.000","-99.000","-99.000","-99.000","23.100","","16.900",""
"C0Z180","2020-03-17 00:00:00","34.000","203.000","0.700","15.400","0.730","1018.900","","0.000","-99.000","-99.000","-99.000","20.800","","15.000",""
"C0K420","2020-03-17 00:00:00","42.000","171.000","0.400","18.600","0.710","1015.500","","0.000","-99.000","-99.000","-99.000","24.700","","14.700",""
"C0D540","2020-03-17 00:00:00","227.000","0.000","0.000","16.900","0.720","994.700","","0.000","-99.000","-99.000","-99.000","25.300","","10.700",""
"C0E590","2020-03-17 00:00:00","40.000","105.000","1.300","15.500","0.780","1014.900","","0.000","-99.000","-99.000","-99.000","23.800","","10.300",""
"C0Z330","2020-03-17 00:00:00","488.000","147.000","0.400","13.200","0.670","968.700","","0.000","-99.000","-99.000","-99.000","17.300","","12.300",""
"C0R580","2020-03-17 00:00:00","10.000","102.000","1.000","19.800","0.670","1019.500","","0.000","-99.000","-99.000","-99.000","25.000","","16.700",""
"C0S810","2020-03-17 00:00:00","65.000","322.000","2.300","16.700","0.670","1017.600","","0.000","-99.000","-99.000","-99.000","22.700","","16.300",""
"C0V820","2020-03-17 00:00:00","441.000","0.000","0.100","15.700","0.990","972.500","","0.000","-99.000","-99.000","-99.000","25.000","","12.400",""
"C0K490","2020-03-17 00:00:00","91.000","0.000","0.000","17.800","0.760","1009.800","","0.000","-99.000","-99.000","-99.000","25.900","","15.600",""
"C0SA20","2020-03-17 00:00:00","857.000","359.000","1.600","11.200","0.910","925.300","","0.000","-99.000","-99.000","-99.000","15.600","","10.200",""
"CM0140","2020-03-17 00:00:00","26.000","5.000","1.000","17.700","0.590","1020.200","","0.000","-99.000","-99.000","-99.000","21.200","","17.700",""
"C0AC80","2020-03-17 00:00:00","40.000","0.000","0.000","18.500","0.500","1015.700","","0.000","-99.000","-99.000","-99.000","22.000","","12.500",""
"C0M810","2020-03-17 00:00:00","1354.000","0.000","0.000","10.700","0.970","870.800","","0.500","-99.000","-99.000","-99.000","15.800","","7.200",""
"C0I360","2020-03-17 00:00:00","300.000","48.000","1.800","16.600","0.730","985.400","","0.000","-99.000","-99.000","-99.000","24.400","","14.300",""
"C0C620","2020-03-17 00:00:00","19.000","150.000","2.100","19.300","0.540","1016.500","","0.000","-99.000","-99.000","-99.000","26.100","","15.000",""
"C0M850","2020-03-17 00:00:00","695.000","0.000","0.000","15.200","0.830","941.100","","0.000","-99.000","-99.000","-99.000","24.500","","11.800",""
"C0UA20","2020-03-17 00:00:00","2619.000","186.000","2.400","7.000","0.740","-99.000","","0.000","-99.000","-99.000","-99.000","13.500","","1.600",""
"C0F9V0","2020-03-17 00:00:00","525.000","165.000","1.600","15.900","0.790","961.100","","0.000","-99.000","-99.000","-99.000","22.200","","13.300",""
"C0T900","2020-03-17 00:00:00","160.000","271.000","0.900","14.500","0.700","1003.000","","0.000","-99.000","-99.000","-99.000","18.700","","14.500",""
"C0K440","2020-03-17 00:00:00","35.000","0.000","0.200","19.300","0.670","1016.600","","0.000","-99.000","-99.000","-99.000","24.800","","14.800",""
"C0Z250","2020-03-17 00:00:00","1124.000","274.000","0.600","9.100","0.990","896.400","","0.000","-99.000","-99.000","-99.000","12.100","","8.000",""
"C0G860","2020-03-17 00:00:00","45.000","0.000","0.000","19.500","0.600","1014.100","","0.000","-99.000","-99.000","-99.000","25.800","","16.000",""
"C0V790","2020-03-17 00:00:00","410.000","8.000","1.400","17.600","0.770","972.900","","0.000","-99.000","-99.000","-99.000","25.600","","14.200",""
"C0V740","2020-03-17 00:00:00","60.000","2.000","1.500","18.900","0.820","1014.800","","0.000","-99.000","-99.000","-99.000","25.800","","15.600",""
"C0Z200","2020-03-17 00:00:00","153.000","244.000","0.300","13.800","0.990","1006.200","","0.000","-99.000","-99.000","-99.000","18.700","","13.600",""
"C0K520","2020-03-17 00:00:00","10.000","0.000","0.000","19.300","0.700","1018.500","","0.000","-99.000","-99.000","-99.000","24.300","","15.000",""
"C0X250","2020-03-17 00:00:00","33.000","0.000","0.000","19.500","0.680","1016.900","","0.000","-99.000","-99.000","-99.000","26.200","","16.800",""
"C0S940","2020-03-17 00:00:00","150.000","312.000","2.800","17.000","0.660","1005.000","","0.000","-99.000","-99.000","-99.000","18.500","","16.500",""
"CM0110","2020-03-17 00:00:00","7.000","0.000","0.200","19.000","0.680","1020.200","","-99.000","-99.000","-99.000","-99.000","23.600","","15.300",""
"C0A970","2020-03-17 00:00:00","96.000","194.000","4.700","17.800","0.630","1011.400","","0.000","-99.000","-99.000","-99.000","22.000","","14.600",""
"C0M700","2020-03-17 00:00:00","150.000","86.000","0.900","16.600","0.920","1004.000","","0.000","-99.000","-99.000","-99.000","25.300","","15.100",""
"C0U990","2020-03-17 00:00:00","31.000","223.000","1.300","15.600","0.660","1019.700","","0.000","-99.000","-99.000","-99.000","22.000","","13.000",""
"C0D590","2020-03-17 00:00:00","143.000","127.000","0.300","17.500","0.600","1004.400","","0.000","-99.000","-99.000","-99.000","25.700","","11.800",""
"C0S790","2020-03-17 00:00:00","236.000","301.000","0.700","15.200","0.800","997.000","","0.000","-99.000","-99.000","-99.000","23.000","","13.400",""
"C0A570","2020-03-17 00:00:00","360.000","242.000","0.900","12.300","0.840","980.500","","0.000","-99.000","-99.000","-99.000","18.800","","8.400",""
"C0M800","2020-03-17 00:00:00","440.000","0.000","0.000","16.700","0.850","970.900","","0.000","-99.000","-99.000","-99.000","24.400","","13.500",""
"C0E870","2020-03-17 00:00:00","34.000","117.000","1.000","17.300","0.740","1018.000","","0.000","-99.000","-99.000","-99.000","24.300","","10.600",""
"C0V490","2020-03-17 00:00:00","20.000","348.000","0.800","21.700","0.540","1018.500","","0.000","-99.000","-99.000","-99.000","24.400","","18.700",""
"C0M710","2020-03-17 00:00:00","15.000","0.000","0.000","20.300","0.700","1019.000","","0.000","-99.000","-99.000","-99.000","23.500","","15.800",""
"C0D570","2020-03-17 00:00:00","15.000","177.000","0.300","16.800","0.850","1018.600","","0.000","-99.000","-99.000","-99.000","25.700","","8.900",""
"C0S910","2020-03-17 00:00:00","212.000","230.000","0.600","18.900","0.770","998.900","","0.000","8.100","231.000","","21.000","","18.200",""
"C0M650","2020-03-17 00:00:00","20.000","0.000","0.000","19.800","0.630","1018.800","","0.000","-99.000","-99.000","-99.000","24.400","","15.700",""
"C0K280","2020-03-17 00:00:00","23.000","234.000","0.400","16.400","0.900","1020.100","","0.000","-99.000","-99.000","-99.000","26.300","","13.600",""
"C0X310","2020-03-17 00:00:00","9.000","83.000","0.400","20.600","0.620","1020.500","","0.000","-99.000","-99.000","-99.000","23.400","","16.200",""
"C0A9C0","2020-03-17 00:00:00","35.000","117.000","2.200","19.500","0.490","1017.400","","0.000","-99.000","-99.000","-99.000","22.900","","15.700",""
"C0V810","2020-03-17 00:00:00","32.000","0.000","0.000","21.000","0.550","1015.900","","0.000","-99.000","-99.000","-99.000","23.300","","18.400",""
"C0E730","2020-03-17 00:00:00","26.000","133.000","0.900","18.000","0.740","1015.700","","0.000","-99.000","-99.000","-99.000","24.600","","12.200",""
"C0V770","2020-03-17 00:00:00","26.000","354.000","0.300","19.800","0.690","1017.500","","0.000","-99.000","-99.000","-99.000","25.100","","17.200",""
"C0UA10","2020-03-17 00:00:00","1711.000","322.000","0.600","7.100","1.000","836.200","","0.000","-99.000","-99.000","-99.000","12.200","","1.500",""
"C0F9L0","2020-03-17 00:00:00","253.000","110.000","0.800","17.200","0.720","991.000","","0.000","-99.000","-99.000","-99.000","23.500","","14.100",""
"C0R550","2020-03-17 00:00:00","38.000","80.000","1.300","19.600","0.640","1017.100","","0.000","-99.000","-99.000","-99.000","26.700","","15.900",""
"C0V530","2020-03-17 00:00:00","34.000","30.000","0.800","18.600","0.800","1016.400","","0.000","-99.000","-99.000","-99.000","24.900","","16.600",""
"C0AI10","2020-03-17 00:00:00","76.000","186.000","3.700","18.100","0.490","1011.500","","0.000","-99.000","-99.000","-99.000","22.300","","12.200",""
"C0F9U0","2020-03-17 00:00:00","74.000","252.000","0.600","19.200","0.670","1012.100","","0.000","-99.000","-99.000","-99.000","25.400","","16.500",""
"C0V680","2020-03-17 00:00:00","40.000","0.000","0.100","20.300","0.670","1015.800","","0.000","-99.000","-99.000","-99.000","24.500","","17.400",""
"C0Z290","2020-03-17 00:00:00","946.000","0.000","0.000","10.500","0.750","916.200","","0.000","-99.000","-99.000","-99.000","11.900","","8.900",""
"CM0120","2020-03-17 00:00:00","4.000","212.000","0.500","20.000","0.620","1020.100","","0.000","-99.000","-99.000","-99.000","23.600","","15.500",""
"C0G760","2020-03-17 00:00:00","53.000","185.000","0.500","18.400","0.820","1016.900","","0.000","-99.000","-99.000","-99.000","25.700","","14.700",""
"C0K450","2020-03-17 00:00:00","35.000","212.000","1.000","19.600","0.610","1015.700","","0.000","-99.000","-99.000","-99.000","25.500","","15.900",""
"C0E820","2020-03-17 00:00:00","220.000","190.000","1.800","15.400","0.810","995.200","","0.000","-99.000","-99.000","-99.000","23.600","","10.300",""
"C0A530","2020-03-17 00:00:00","300.000","154.000","2.100","16.400","0.590","986.600","","0.000","-99.000","-99.000","-99.000","20.900","","8.700",""
"C0M520","2020-03-17 00:00:00","15.000","124.000","0.900","18.100","0.720","1018.500","","0.000","-99.000","-99.000","-99.000","23.900","","15.100",""
"C0K240","2020-03-17 00:00:00","1132.000","125.000","1.100","12.400","0.970","897.300","","0.000","-99.000","-99.000","-99.000","19.400","","9.400",""
